key_bom,bom_title,bom_budget,bom_worldwide_revenue,revenue
b15051,the whole nine yards,41300000.0,106371651.0,1.575584769975787
b15052,the whole ten yards,40000000.0,26155781.0,-0.346105475
b15056,the wicker man,40000000.0,38755073.0,-0.031123175
b15059,the wild,80000000.0,102338515.0,0.2792314375
b15068,the wild thornberrys,25000000.0,60694737.0,1.42778948
b15095,the wizard of oz,2777000.0,23311633.0,7.394538350738206
b15104,the wolf of wall street,100000000.0,392000694.0,2.92000694
b15105,the wolfman,150000000.0,139789765.0,-0.06806823333333334
b15107,the wolverine,120000000.0,414828246.0,2.45690205
b15115,the women (2008),16000000.0,50007546.0,2.125471625
b15125,the words,6000000.0,13231461.0,1.2052435
b15133,the world is not enough,135000000.0,361832400.0,1.68024
b15136,the world's end,20000000.0,46089287.0,1.30446435
b15137,the world's fastest indian,25000000.0,18297690.0,-0.2680924
b15142,the wrestler,6000000.0,44703995.0,6.450665833333334
b15146,the x-files: i want to believe,30000000.0,68369434.0,1.2789811333333334
b15148,the yards,24000000.0,889352.0,-0.9629436666666666
b15167,the young victoria,35000000.0,27409889.0,-0.21686031428571428
b15180,there be dragons,36000000.0,1069334.0,-0.9702962777777778
b15183,there will be blood,25000000.0,76181545.0,2.0472618
b15186,there's something about mary,23000000.0,369884651.0,15.081941347826087
b15215,think like a man,12000000.0,96070507.0,7.005875583333333
b15216,think like a man too,24000000.0,70181428.0,1.9242261666666667
b15219,thirteen,2000000.0,10128960.0,4.06448
b15220,thirteen days,80000000.0,66579890.0,-0.167751375
b15221,thirteen ghosts,42000000.0,68467960.0,0.6301895238095238
b15228,this christmas,13000000.0,49778552.0,2.829119384615385
b15231,this is 40,35000000.0,88058786.0,1.5159653142857143
b15239,this means war,65000000.0,156491279.0,1.4075581384615385
b15250,this is where i leave you,19800000.0,41296320.0,1.0856727272727273
b15251,this is the end,32000000.0,126041322.0,2.9387913125
b15258,thor,150000000.0,449326618.0,1.9955107866666666
b15260,thor: the dark world,170000000.0,644571402.0,2.7915964823529413
b15264,thr3e,2400000.0,1420418.0,-0.4081591666666667
b15272,three kings,75000000.0,107752036.0,0.43669381333333335
b15302,thunderbirds,57000000.0,28283637.0,-0.5037958421052632
b15337,time code,5000000.0,1431406.0,-0.7137188
b15349,timeline,80000000.0,43935763.0,-0.4508029625
b15360,titan a.e.,75000000.0,36754634.0,-0.5099382133333333
b15361,titanic,200000000.0,2186772302.0,9.93386151
b15362,titanic 3d,18000000.0,944338958.0,51.46327544444444
b15381,to save a life,500000.0,3823025.0,6.64605
b15403,tomcats,11000000.0,23430766.0,1.1300696363636364
b15409,tomorrowland,190000000.0,209154322.0,0.10081222105263157
b15421,tooth fairy,48000000.0,112462508.0,1.3429689166666667
b15439,torque,40000000.0,46546197.0,0.163654925
b15448,total recall,65000000.0,261317921.0,3.0202757076923077
b15450,total recall (2012),125000000.0,198467168.0,0.587737344
b15476,tower heist,75000000.0,152930623.0,1.0390749733333333
b15477,town &amp; country,90000000.0,10372291.0,-0.8847523222222222
b15481,toy story 2,90000000.0,497366869.0,4.526298544444445
b15483,toy story 3,200000000.0,1066969703.0,4.334848515
b15504,trainwreck,35000000.0,140795793.0,3.0227369428571427
b15506,traitor,22000000.0,27664173.0,0.2574624090909091
b15507,trance,20000000.0,24261569.0,0.21307845
b15509,transcendence,100000000.0,103039258.0,0.03039258
b15512,transformers,150000000.0,709709780.0,3.7313985333333335
b15515,transformers: age of extinction,210000000.0,1104054072.0,4.257400342857143
b15516,transformers: dark of the moon,195000000.0,1123794079.0,4.763046558974359
b15517,transformers: revenge of the fallen,200000000.0,836303693.0,3.181518465
b15520,transporter 2,32000000.0,85167639.0,1.66148871875
b15525,trapped,30000000.0,13414416.0,-0.5528528
b15533,treasure planet,140000000.0,109578115.0,-0.21729917857142858
b15567,trolls,125000000.0,344841031.0,1.758728248
b15569,tron legacy,170000000.0,400062763.0,1.3533103705882352
b15571,tropic thunder,92000000.0,188072649.0,1.0442679239130435
b15580,troy,175000000.0,497409852.0,1.8423420114285713
b15590,true grit,38000000.0,252276927.0,5.6388665
b15593,true lies,115000000.0,378882411.0,2.2946296608695653
b15602,trust (2011),4000000.0,120016.0,-0.969996
b15625,turbo,135000000.0,282570682.0,1.0931161629629629
b15629,turistas,10000000.0,14690987.0,0.4690987
b15643,twelve,5000000.0,2566717.0,-0.4866566
b15655,twilight,37000000.0,393616788.0,9.638291567567567
b15665,twins,15000000.0,216614388.0,13.4409592
b15669,twisted,50000000.0,40954603.0,-0.18090794
b15671,twister,92000000.0,494471524.0,4.374690478260869
b15675,two can play that game,13000000.0,22391450.0,0.7224192307692308
b15693,two weeks notice,60000000.0,199043242.0,2.3173873666666664
b15696,two for the money,35000000.0,30526509.0,-0.12781402857142857
b15704,tyler perry presents peeples,15000000.0,9307065.0,-0.379529
b15707,tyler perry's diary of a mad black woman,5500000.0,50652203.0,8.209491454545455
b15712,tyler perry's madea's family reunion,6000000.0,63308879.0,9.551479833333334
b15713,tyler perry's madea's witness protection,20000000.0,66899242.0,2.3449621
b15718,tyler perry's why did i get married too?,20000000.0,60673972.0,2.0336986
b15725,u-571,62000000.0,127666415.0,1.0591357258064515
b15736,ultraviolet,30000000.0,31070211.0,0.0356737
b15741,un gallo con muchos huevos,5300000.0,9080818.0,0.7133618867924528
b15745,unaccompanied minors,25000000.0,21949214.0,-0.12203144
b15748,unbreakable,75000000.0,248118121.0,2.308241613333333
b15749,unbroken,65000000.0,163442937.0,1.5145067230769231
b15770,under suspicion,25000000.0,260562.0,-0.98957752
b15783,under the skin (2014),13300000.0,5380251.0,-0.5954698496240601
b15788,under the tuscan sun,18000000.0,58878723.0,2.271040166666667
b15802,underworld,22000000.0,95708457.0,3.350384409090909
b15803,underworld awakening,70000000.0,160112671.0,1.2873238714285715
b15804,underworld: blood wars,35000000.0,81093313.0,1.3169518
b15806,underworld: rise of the lycans,35000000.0,91353501.0,1.6101000285714286
b15807,undiscovered,9000000.0,1069318.0,-0.8811868888888889
b15808,undisputed,20000000.0,15220548.0,-0.2389726
b15812,unfaithful,50000000.0,119137784.0,1.38275568
b15815,unfinished business,35000000.0,14431253.0,-0.5876784857142857
b15822,unfriended,1000000.0,64056643.0,63.056643
b15827,united 93,15000000.0,76286096.0,4.085739733333333
b15834,unknown,30000000.0,130786397.0,3.359546566666667
b15839,unleashed,45000000.0,50871113.0,0.13046917777777778
b15845,unstoppable,100000000.0,167805466.0,0.67805466
b15921,untraceable,35000000.0,52659594.0,0.5045598285714286
b15924,up,175000000.0,735099082.0,3.200566182857143
b15931,up in the air,25000000.0,166842739.0,5.67370956
b15936,uptown girls,20000000.0,44617342.0,1.2308671
b15938,urban legend,14000000.0,72527595.0,4.1805425
b15939,urban legends: final cut,14000000.0,38574362.0,1.7553115714285714
b15946,v for vendetta,54000000.0,132511035.0,1.4539080555555555
b15953,vacancy,19000000.0,35300645.0,0.8579286842105264
b15954,vacation,31000000.0,104884188.0,2.3833609032258063
b15957,valentine,29000000.0,36684136.0,0.2649702068965517
b15958,valentine's day,52000000.0,216485654.0,3.163185653846154
b15962,valiant,35000000.0,61746888.0,0.7641968
b15963,valkyrie,75000000.0,200276784.0,1.67035712
b15974,vampires suck,20000000.0,80547866.0,3.0273933
b15977,van helsing,160000000.0,300257475.0,0.87660921875
b15980,vanilla sky,68000000.0,203388341.0,1.9910050147058824
b15984,vanity fair,23000000.0,19463185.0,-0.1537745652173913
b15985,vantage point,40000000.0,151161491.0,2.779037275
b15987,varsity blues,16000000.0,54294169.0,2.3933855625
b15991,veer zaara,7000000.0,2938532.0,-0.5802097142857143
b16008,veronica guerin,17000000.0,9439660.0,-0.4447258823529412
b16009,veronica mars,6000000.0,3517027.0,-0.4138288333333333
b16010,vertical limit,75000000.0,215663859.0,1.87551812
b16046,vincere,13000000.0,5698001.0,-0.5616922307692308
b16060,virus,75000000.0,30652005.0,-0.5913066
b16071,vitus,2500000.0,6079556.0,1.4318224
b16086,volcano,90000000.0,122823468.0,0.3647052
b16098,w.,25100000.0,29506464.0,0.1755563346613546
b16100,wall-e,180000000.0,533281433.0,1.9626746277777778
b16124,waiting...,3000000.0,18637690.0,5.212563333333334
b16135,walk hard: the dewey cox story,35000000.0,20575243.0,-0.4121359142857143
b16139,walk the line,28000000.0,186438883.0,5.658531535714285
b16140,walking tall,46000000.0,57223890.0,0.24399760869565218
b16145,walking with dinosaurs,80000000.0,126546518.0,0.581831475
b16149,wall street: money never sleeps,70000000.0,134748021.0,0.9249717285714286
b16151,wallace and gromit: the curse of the were-rabbit,30000000.0,192610372.0,5.420345733333333
b16157,wanted,75000000.0,341433252.0,3.55244336
b16163,war horse,66000000.0,177584879.0,1.6906799848484848
b16168,war room,3000000.0,67790117.0,21.596705666666665
b16174,war of the worlds,132000000.0,591745540.0,3.4829207575757577
b16181,warcraft,160000000.0,433677183.0,1.71048239375
b16185,warm bodies,35000000.0,116980662.0,2.3423046285714286
b16190,warrior,25000000.0,23057115.0,-0.0777154
b16195,warriors of the rainbow: seediq bale,23000000.0,136166.0,-0.9940797391304348
b16207,watchmen,130000000.0,185258983.0,0.4250691
b16212,water for elephants,38000000.0,117094902.0,2.081444789473684
b16219,waterworld,175000000.0,264218220.0,0.5098184
b16223,wayne's world,20000000.0,183097323.0,8.15486615
b16236,we don't live here anymore,3000000.0,3361213.0,0.12040433333333334
b16241,we own the night,21000000.0,54926886.0,1.615566
b16245,we were soldiers,75000000.0,114660784.0,0.5288104533333333
b16251,we're the millers,37000000.0,269994119.0,6.297138351351351
b16257,wedding crashers,40000000.0,285176741.0,6.129418525
b16273,welcome home roscoe jenkins,35000000.0,43650785.0,0.24716528571428573
b16279,welcome to mooseport,30000000.0,14615099.0,-0.5128300333333333
b16291,wes craven presents: they,17000000.0,16130385.0,-0.051153823529411765
b16300,whale rider,3500000.0,41442113.0,10.840603714285715
b16308,what happens in vegas,35000000.0,219375797.0,5.2678799142857144
b16312,what lies beneath,100000000.0,291420351.0,1.91420351
b16317,what planet are you from?,60000000.0,14145677.0,-0.7642387166666667
b16323,what women want,70000000.0,374111707.0,4.344452957142857
b16326,what a girl wants,25000000.0,50732139.0,1.02928556
b16331,what to expect when you're expecting,40000000.0,84384002.0,1.10960005
b16339,what's your number?,20000000.0,30426096.0,0.5213048
b16341,what's the worst that could happen?,60000000.0,38464131.0,-0.35893115
b16344,whatever it takes,32000000.0,9902115.0,-0.69055890625
b16363,when a stranger calls,15000000.0,66966987.0,3.4644658
b16367,when the bough breaks,10000000.0,30658387.0,2.0658387
b16369,when the game stands tall,15000000.0,30127963.0,1.0085308666666666
b16388,where the heart is,15000000.0,40863718.0,1.7242478666666667
b16391,where the money is,28000000.0,7243669.0,-0.7412975357142857
b16394,where the truth lies,25000000.0,3477678.0,-0.86089288
b16395,where the wild things are,100000000.0,100086793.0,0.00086793
b16401,while you were sleeping,17000000.0,182057016.0,9.709236235294117
b16402,whip it,15000000.0,16633035.0,0.108869
b16403,whiplash,3300000.0,48982041.0,13.843042727272728
b16404,whipped,3000000.0,4775009.0,0.5916696666666666
b16405,whiskey tango foxtrot,35000000.0,23083334.0,-0.34047617142857145
b16411,white chicks,37000000.0,113086475.0,2.056391216216216
b16420,white house down,150000000.0,205366737.0,0.36911158
b16431,white oleander,16000000.0,21672284.0,0.35451775
b16441,whiteout,35000000.0,17840867.0,-0.49026094285714283
b16445,who framed roger rabbit,70000000.0,329803958.0,3.7114851142857144
b16470,why him?,38000000.0,117942358.0,2.1037462631578947
b16481,wilbur wants to kill himself,4000000.0,1546505.0,-0.61337375
b16504,wild target,8000000.0,3453043.0,-0.568369625
b16508,wild wild west,170000000.0,222104681.0,0.30649812352941175
b16519,willard,20000000.0,8546666.0,-0.5726667
b16523,william shakespeare's the merchant of venice,30000000.0,21417725.0,-0.2860758333333333
b16529,wimbledon,31000000.0,41512007.0,0.339097
b16531,win a date with tad hamilton!,22000000.0,21278456.0,-0.032797454545454546
b16538,windtalkers,115000000.0,77628265.0,-0.32497160869565217
b16548,winnie the pooh,30000000.0,33152846.0,0.10509486666666666
b16558,winter's bone,2000000.0,13796834.0,5.898417
b16559,winter's tale,60000000.0,31125231.0,-0.48124615
b16578,without a paddle,19000000.0,69631118.0,2.6647956842105263
b16593,woman in gold,11000000.0,61619773.0,4.601797545454546
b16596,woman on top,8000000.0,10194274.0,0.27428425
b16605,wonder boys,55000000.0,33426588.0,-0.3922438545454545
b16624,world trade center,65000000.0,162970240.0,1.5072344615384616
b16626,world war z,190000000.0,540007876.0,1.8421467157894738
b16631,wrath of the titans,150000000.0,305270083.0,1.0351338866666666
b16632,wreck-it ralph,165000000.0,471222889.0,1.855896296969697
b16642,wrong turn,12600000.0,28650575.0,1.2738551587301588
b16649,x-men,75000000.0,296339527.0,2.9511936933333334
b16650,x-men origins: wolverine,150000000.0,373062864.0,1.48708576
b16651,x-men: apocalypse,178000000.0,543934787.0,2.0558134101123597
b16652,x-men: days of future past,200000000.0,747862775.0,2.739313875
b16653,x-men: first class,160000000.0,353624124.0,1.210150775
b16654,x-men: the last stand,210000000.0,459359555.0,1.1874264523809523
b16655,x2: x-men united,110000000.0,407711549.0,2.706468627272727
b16657,xxx,70000000.0,277448382.0,2.963548314285714
b16674,year one,60000000.0,62357900.0,0.03929833333333333
b16687,yes man,70000000.0,223241637.0,2.189166242857143
b16694,yogi bear,80000000.0,201584141.0,1.5198017625
b16702,you again,20000000.0,32005248.0,0.6002624
b16708,you don't mess with the zohan,90000000.0,199936011.0,1.2215112333333333
b16710,you got served,8000000.0,48631561.0,5.078945125
b16717,you will meet a tall dark stranger,22000000.0,34275987.0,0.5579994090909091
b16726,you've got mail,65000000.0,250821495.0,2.8587922307692306
b16727,"""you, me and dupree""",54000000.0,130431368.0,1.4153957037037037
b16729,young adam,6400000.0,2561820.0,-0.599715625
b16730,young adult,12000000.0,22939027.0,0.9115855833333333
b16751,your highness,49900000.0,24856478.0,-0.5018741883767535
b16754,"""yours, mine and ours""",45000000.0,72028752.0,0.6006389333333333
b16758,youth in revolt,18000000.0,19651093.0,0.09172738888888889
b16766,zack and miri make a porno,24000000.0,42105111.0,0.754379625
b16769,zathura,65000000.0,64321501.0,-0.010438446153846153
b16781,zero dark thirty,40000000.0,132820716.0,2.3205179
b16798,zodiac,65000000.0,84785914.0,0.3043986769230769
b16803,zombieland,23600000.0,102391540.0,3.3386245762711866
b16805,zookeeper,80000000.0,169852759.0,1.1231594875
b16806,zoolander,28000000.0,60780981.0,1.1707493214285714
b16819,crazy/beautiful,13000000.0,19937988.0,0.5336913846153846
b16822,fear dot com,40000000.0,18902015.0,-0.527449625
b16828,xxx: the return of xander cage,85000000.0,346147658.0,3.0723253882352943
